americansniper;"Working performers on Oscar nominated films like 'American Sniper'use @PerformerTrack daily for a reason. See how http://t.co/v8Peov5wKW"
americansniper;"#Jason #Hall: #Why #I #Wrote 'American Sniper': Oscar-nominated screenwriter addresses the… http://t.co/UdpkCMHQiy"
americansniper;"RT @BadarSalem: The real American Sniper was a hate-filled killer #AmericanSniper #Oscars2015 #film #Iraq #Eastwood #NoHero http://t.co/55V…"
americansniper;"Working performers on Oscar nominated films like 'American Sniper'use @PerformerTrack daily for a reason. See how http://t.co/uDlg61pdMo"
americansniper;"'American Sniper' Breaks Box Office Records After Oscar Nominations - http://t.co/Vi2VpjXr4i http://t.co/bfAZ23DXlV"
americansniper;"RT @greg_suhrstedt: Seeing Bradley Cooper go from the Hangover to American Sniper was like💥🔥 If he doesn't win an Oscar imma be pissed"
americansniper;"RT @iyad_elbaghdadi: "American Sniper" got six Oscar nominations. http://t.co/6aJPFmeF0J"
americansniper;"#Movies ▪ 'Snipers are cowards' says Michael Moore as American Sniper breaks US box office records: The Oscar-... http://t.co/4qmKOtBPCx"
americansniper;"RT @taysoup: There's a reason American Sniper got six Oscar nominations, and Selma only got two. America has never liked looking in the mir…"
americansniper;"RT @mikandynothem: Liberals crying because American Sniper directed by conservative Eastwood is up for 6 Oscars. Love it! #tcot #pjnet http…"
americansniper;"American Sniper, the Official Oscar Nominee of the Culture Wars - Bloomberg http://t.co/05JlNAYVYN"
americansniper;"Monday Movie Memo: 4 Big Reasons American Sniper Was A Hit http://t.co/JiGII3BfOt #Movie #News #Oscars http://t.co/0Tis9p3nqK"
americansniper;"RT @SkyNews: Seth Rogen compares Oscar-nominated war drama American Sniper to Nazi propaganda http://t.co/Ei5tNEMMsp http://t.co/IHU3MzLoQN"
americansniper;"'American Sniper' takes aim at Oscars - GoldDerby http://t.co/XRRtLWZNyn"
americansniper;"Bradley Cooper Concorre pela terceira vez ao Oscar , Como melhor ator, Pelo filme American Sniper..... Será que... http://t.co/mAROz2WTei"
americansniper;"BRADLEY COOPER'S Oscar-nomed "American Sniper" earned $90.2 million this weekend, making it the highest grossing Best Picture nom this year."
americansniper;"Can't wait till Oscar presentations. Libs will have their shorts in knots if American Sniper wins, and it well should win."
americansniper;"Working performers on Oscar nominated films like 'American Sniper'use @PerformerTrack daily for a reason. See how http://t.co/n2DUNgZGn1"
americansniper;"Working performers on Oscar nominated films like 'American Sniper'use @PerformerTrack daily for a reason. See how http://t.co/v8PeouNVCS"
americansniper;"RT @NBAInjuryR3port: Jimmy Butler (honestly can't believe American Sniper was nominated for an Oscar) will not play Thursday night against …"
americansniper;"Birdman, The Grand Budapest Hotel and The Imitation Game are all very good movies, just have American Sniper left to watch before the oscars"
